Symbol	201414878-01	201414879-01	201414880-01	201414881-01	201414882-01	201414883-01
ENSG00000037637.6	627	436	218	573	717	601
ENSG00000037749.7	2083	1710	796	2352	3212	2197
ENSG00000037757.9	587	438	258	741	781	698
ENSG00000037897.12	77	64	20	128	93	197
ENSG00000037965.4	0	0	0	0	0	0
ENSG00000038002.4	1695	1422	593	2073	2533	2416
ENSG00000038210.9	692	735	316	962	1140	852
ENSG00000038219.8	8074	6509	3425	8743	7298	10444
ENSG00000038274.12	1959	1813	704	2336	2718	2395
ENSG00000038295.3	2527	1720	938	2434	2935	2219
ENSG00000038358.10	498	289	86	815	808	855
ENSG00000038382.13	13932	8511	4179	19581	19038	20006
ENSG00000038427.11	593	420	252	530	683	608
ENSG00000038532.10	520	306	127	970	850	1092
ENSG00000038945.10	3	1	0	3	3	0
ENSG00000039068.14	0	2	0	82	120	70
ENSG00000039123.11	3980	3524	1909	4845	5392	5063
ENSG00000039139.9	533	379	226	851	822	864
ENSG00000039319.12	3238	2887	1342	4348	4740	4430
ENSG00000039523.13	283	142	50	878	561	1070
ENSG00000039537.9	0	1	3	4	0	0
ENSG00000039560.9	7619	6316	3039	10177	9761	11602
ENSG00000039600.6	3	1	0	9	5	11
ENSG00000039650.5	173	101	32	344	328	460
ENSG00000039987.2	0	0	0	0	0	0
ENSG00000040199.14	925	730	347	1666	1518	1845
ENSG00000040275.12	8466	7694	3870	6200	6583	6647
ENSG00000040341.13	1990	1763	766	2656	2959	2517
ENSG00000040487.8	133	82	21	274	263	292
ENSG00000040531.10	103	78	25	282	341	247
ENSG00000040608.9	24	11	9	49	35	38
ENSG00000040633.8	715	635	182	1012	1080	1121
ENSG00000040731.6	393	354	173	693	679	808
ENSG00000040933.11	1019	791	414	1536	1815	1702
ENSG00000041353.5	149	282	56	374	467	337
ENSG00000041357.11	5274	4270	1895	7063	7732	6878
ENSG00000041515.11	5	2	0	8	6	9
ENSG00000041802.6	1026	872	288	1550	1691	1601
ENSG00000041880.10	788	597	173	1134	1093	1235
ENSG00000041982.10	110	78	25	597	956	462
ENSG00000041988.11	171	96	21	227	231	224
ENSG00000042062.7	1	0	0	1	1	0
ENSG00000042088.9	605	481	149	808	905	788
ENSG00000042286.10	200	89	34	302	324	414
ENSG00000042304.6	0	1	0	0	0	1
ENSG00000042317.12	567	578	273	735	794	726
ENSG00000042429.6	972	840	449	1264	1240	1356
ENSG00000042445.9	881	618	310	963	1270	1242
ENSG00000042493.11	5	3	3	14	18	16
ENSG00000042753.7	498	363	149	556	650	623
ENSG00000042781.8	4	2	5	23	16	20
ENSG00000042813.3	0	0	0	0	0	0
ENSG00000042832.7	10	12	0	24	26	34
ENSG00000042980.8	29	20	2	18	16	11
ENSG00000043039.5	0	0	0	4	0	0
ENSG00000043093.9	2239	2096	914	3034	3528	3062
ENSG00000043143.16	256	215	68	521	410	626
ENSG00000043355.6	5	7	5	24	17	42
ENSG00000043462.7	0	1	0	2	0	0
ENSG00000043514.11	899	803	449	1017	1177	996
ENSG00000043591.4	0	1	0	5	1	0
ENSG00000044012.3	0	0	0	0	0	0
ENSG00000044090.4	953	669	203	1211	1145	1339
ENSG00000044115.16	12194	8486	3615	15026	17133	15444
ENSG00000044446.7	297	216	108	425	417	527
ENSG00000044459.10	1638	1498	755	1909	1862	1874
ENSG00000044524.6	842	674	260	544	639	574
ENSG00000044574.7	17244	13329	6289	20830	12663	33718
ENSG00000046604.8	9857	7893	3821	11312	10998	13060
ENSG00000046647.9	267	174	93	244	266	261
ENSG00000046651.10	1561	1189	549	2090	1807	2115
ENSG00000046653.10	0	0	0	3	0	0
ENSG00000046774.9	0	0	0	0	0	0
ENSG00000046889.14	0	3	1	2	1	0
ENSG00000047056.10	583	354	158	866	699	864
ENSG00000047188.11	1203	1044	539	2159	2045	2223
ENSG00000047230.10	653	461	227	859	903	921
ENSG00000047249.12	1617	1181	413	2496	2676	2587
ENSG00000047315.10	5951	5205	2800	6878	6622	6071
ENSG00000047346.8	960	951	557	2266	2481	2531
ENSG00000047365.7	2112	1677	850	4445	4401	4331
ENSG00000047410.9	23551	20048	10695	26610	25771	29133
ENSG00000047457.9	162	146	76	16	19	10
ENSG00000047578.8	651	347	130	1079	870	1152
ENSG00000047579.15	59	47	32	136	129	158
ENSG00000047597.5	34	35	14	97	143	118
ENSG00000047617.10	2	0	0	4	0	0
ENSG00000047621.7	895	756	429	1212	1712	1298
ENSG00000047634.10	193	199	52	388	408	376
ENSG00000047644.13	1492	1131	600	3066	2940	3223
ENSG00000047648.17	0	2	2	0	1	1
ENSG00000047662.4	22	8	6	18	13	10
ENSG00000047849.17	7153	4298	1853	12132	10872	12645
ENSG00000047932.9	5562	4993	2593	7941	8616	7866
ENSG00000047936.6	36	33	8	84	108	59
ENSG00000048028.7	1935	1518	696	1474	1513	1434
ENSG00000048052.17	452	390	182	1549	1793	1648
ENSG00000048140.13	441	246	112	924	663	980
ENSG00000048162.15	159	130	48	277	194	318
ENSG00000048342.11	1326	1140	439	2454	2520	2644
ENSG00000048392.7	12199	10978	5804	16249	22060	16700
ENSG00000048405.5	744	720	371	1080	1254	1151
ENSG00000048462.6	1	0	0	0	0	0
ENSG00000048471.9	701	494	210	1305	1278	1441
ENSG00000048540.10	0	4	2	8	9	5
ENSG00000048544.5	1268	1004	598	1674	2247	1705
ENSG00000048545.9	0	0	0	0	0	0
ENSG00000048649.9	4762	3965	2069	6257	5251	7908
ENSG00000048707.9	3401	2404	1132	4724	4602	5185
ENSG00000048740.13	1923	1435	717	2241	1973	2881
ENSG00000048828.12	3141	2343	1373	5322	5529	6255
ENSG00000048991.12	380	359	188	1055	1009	1286
ENSG00000049089.9	49	13	10	850	577	845
ENSG00000049130.9	106	96	37	347	360	329
ENSG00000049167.9	346	314	162	509	658	504
ENSG00000049192.10	2387	2045	1045	1942	2106	1715
ENSG00000049239.8	1008	676	238	1408	1370	1567
ENSG00000049245.8	3461	2491	916	3643	4145	3685
ENSG00000049246.10	1073	824	443	879	802	1235
ENSG00000049247.9	4	1	0	2	0	0
ENSG00000049249.4	8	3	1	47	63	53
ENSG00000049283.13	0	0	0	1	0	0
ENSG00000049319.2	0	0	0	0	0	0
ENSG00000049323.11	1122	860	255	2028	2504	1949
ENSG00000049449.4	1995	2007	841	2957	2384	4015
ENSG00000049540.12	0	1	0	8	11	8
ENSG00000049541.6	221	143	56	236	259	266
ENSG00000049618.17	1596	1014	450	2781	2227	3365
ENSG00000049656.9	1824	1366	713	2817	3385	3197
ENSG00000049759.12	1283	987	433	1364	1419	1753
ENSG00000049768.10	0	1	0	4	0	0
ENSG00000049769.8	42	21	6	54	62	81
ENSG00000049860.9	4266	4112	2083	6739	7843	6895
ENSG00000049883.10	201	187	59	356	269	373
ENSG00000050030.9	6	10	3	13	5	7
ENSG00000050130.13	2164	1834	809	3184	3739	3090
ENSG00000050165.13	8822	6964	3894	16825	18179	20303
ENSG00000050327.10	209	132	66	428	294	513
ENSG00000050344.8	3047	2451	1090	4443	5230	4099
ENSG00000050393.7	735	575	306	1297	1222	1247
ENSG00000050405.9	3822	2641	1718	10043	8861	11318
ENSG00000050426.11	651	442	168	861	874	889
ENSG00000050438.12	138	67	68	365	437	499
ENSG00000050555.13	2	0	0	0	0	0
ENSG00000050628.16	5	2	0	7	3	1
ENSG00000050730.11	0	1	0	0	1	2
ENSG00000050748.13	850	678	401	1143	1074	1302
ENSG00000050767.11	0	0	0	2	0	0
ENSG00000050820.12	466	233	59	1802	1462	1987
ENSG00000051009.6	272	132	55	363	352	369
ENSG00000051108.10	1565	1180	461	2987	3069	3584
ENSG00000051128.14	198	120	26	315	353	379
ENSG00000051180.12	39	58	11	55	59	85
ENSG00000051341.9	165	194	51	306	312	331
ENSG00000051382.4	663	537	287	1015	1322	1079
ENSG00000051523.6	56	32	13	329	409	354
ENSG00000051596.5	237	222	177	241	330	315
ENSG00000051620.6	2045	1813	1210	2339	2807	2424
ENSG00000051825.10	1518	1440	605	2408	2829	2525
ENSG00000052126.10	2363	1974	897	2655	2555	2902
ENSG00000052344.11	6	0	1	3	3	5
ENSG00000052723.7	2356	2221	995	2720	3347	2747
ENSG00000052749.9	333	218	50	1101	1019	1185
ENSG00000052795.8	1099	767	356	3273	3524	3438
ENSG00000052802.8	1936	1237	753	2859	4081	2792
ENSG00000052841.10	5098	4197	1816	5704	6027	5653
ENSG00000052850.5	0	0	0	0	1	0
ENSG00000053108.12	0	0	0	1	0	0
ENSG00000053254.11	2884	2056	1083	3409	3040	3769
ENSG00000053328.8	0	0	0	2	2	6
ENSG00000053371.8	425	274	121	460	625	516
ENSG00000053372.4	544	438	103	713	704	697
ENSG00000053438.7	2	0	0	0	3	3
ENSG00000053501.8	179	95	28	276	261	342
ENSG00000053524.7	15	10	4	17	20	24
ENSG00000053702.10	1	1	2	4	0	5
ENSG00000053747.11	90	74	23	470	448	537
ENSG00000053770.7	934	787	367	1408	1795	1417
ENSG00000053900.6	834	774	378	1399	1707	1365
ENSG00000053918.11	0	0	0	3	2	0
ENSG00000054116.7	917	736	243	1488	1464	1473
ENSG00000054118.9	6544	5572	2447	9031	7952	9871
ENSG00000054148.13	372	254	86	463	522	540
ENSG00000054179.7	0	0	0	0	0	0
ENSG00000054219.9	4	4	1	0	0	2
ENSG00000054267.16	6565	5568	2965	8103	7501	8853
ENSG00000054277.8	1600	908	667	2511	2991	2816
ENSG00000054282.11	3450	3390	1249	4456	4280	5012
ENSG00000054356.9	7	8	3	3	0	1
ENSG00000054392.8	378	287	140	553	610	501
ENSG00000054523.12	3818	2729	1266	6595	6386	7480
ENSG00000054598.5	163	125	82	339	347	379
ENSG00000054611.9	743	405	166	685	523	846
ENSG00000054654.11	2813	2143	1139	4131	3877	4527
ENSG00000054690.9	248	145	70	177	166	171
ENSG00000054793.9	1714	1140	576	2398	2493	2841
ENSG00000054796.8	1	0	0	2	0	0
ENSG00000054803.3	0	0	0	0	0	0
ENSG00000054938.11	0	0	0	3	0	0
ENSG00000054965.6	2415	1623	839	2276	2366	2776
ENSG00000054967.8	161	91	38	154	127	184
ENSG00000054983.12	1331	1161	518	1206	1347	1020
ENSG00000055044.6	2172	1872	872	2834	2895	3206
ENSG00000055070.12	788	562	226	1344	1053	1720
ENSG00000055118.10	1	0	0	1	0	1
ENSG00000055130.11	2940	2204	1129	3955	4000	4531
ENSG00000055147.13	663	598	350	880	1016	1036
ENSG00000055163.14	2187	1349	622	2488	2446	3000
ENSG00000055208.13	2138	1615	879	2749	2884	3318
ENSG00000055211.8	2453	2535	1244	2648	3188	2870
ENSG00000055332.12	3423	2910	1789	4665	4953	5914
ENSG00000055483.15	462	283	101	915	753	1103
ENSG00000055609.13	5078	3583	2017	7235	7068	7910
ENSG00000055732.8	180	154	73	673	618	674
ENSG00000055813.5	364	241	60	569	522	581
ENSG00000055917.11	1995	1683	870	3535	3298	4456
ENSG00000055950.12	493	310	200	569	655	590
ENSG00000055955.11	5	5	0	3	4	4
ENSG00000055957.6	0	0	0	1	0	0
ENSG00000056050.6	433	419	191	568	535	574
ENSG00000056097.11	5425	4382	2325	6763	7783	7031
ENSG00000056277.11	280	279	144	454	536	479
ENSG00000056291.13	0	0	0	0	0	0
ENSG00000056487.11	2	1	1	4	3	4
ENSG00000056558.6	116	95	36	230	207	257
ENSG00000056586.11	4564	3912	2072	7295	8477	8067
ENSG00000056661.9	152	129	44	355	246	410
ENSG00000056736.5	33	34	9	92	92	78
ENSG00000056972.14	574	510	190	971	1130	1000
ENSG00000056998.14	3	7	4	33	26	36
ENSG00000057019.11	59929	61217	27595	60867	77609	65072
ENSG00000057149.10	2	0	0	1	0	0
ENSG00000057252.8	1189	1031	535	2350	2621	2734
ENSG00000057294.9	1128	683	399	1456	1761	1592
ENSG00000057468.6	3	5	2	5	7	3
ENSG00000057593.9	0	0	0	0	1	0
ENSG00000057608.12	17239	16513	9725	18182	22235	19724
ENSG00000057657.10	69	32	27	64	56	61
ENSG00000057663.8	1372	1257	559	1625	2044	1507
ENSG00000057704.6	449	426	141	503	485	555
ENSG00000057757.5	1022	873	379	1142	1219	1280
ENSG00000057935.9	1424	1093	492	1836	1858	2011
ENSG00000058056.4	397	440	179	1018	1018	1054
ENSG00000058063.11	3676	3214	1463	4214	4826	3971
ENSG00000058085.10	212	160	55	524	510	553
ENSG00000058091.12	3077	2511	1230	2451	2814	2388
ENSG00000058262.5	4456	3082	1190	6195	7524	6488
ENSG00000058272.11	10205	8386	4871	14759	14215	15283
ENSG00000058335.11	223	109	51	452	448	470
ENSG00000058404.15	58	64	17	93	70	69
ENSG00000058453.12	157	79	15	549	385	602
ENSG00000058600.11	751	556	162	1491	1547	1516
ENSG00000058668.10	5706	3858	1886	10820	10871	12612
ENSG00000058673.11	12686	9334	3740	14587	14977	14490
ENSG00000058729.6	868	796	331	1244	1152	1178
ENSG00000058799.9	277	210	87	385	532	420
ENSG00000058804.10	1074	855	367	1218	1392	1037
ENSG00000058866.10	44	30	7	21	14	6
ENSG00000059122.12	147	53	32	527	358	587
ENSG00000059145.14	300	193	76	416	313	436
ENSG00000059377.11	4	2	4	5	6	3
ENSG00000059378.8	335	209	68	922	1043	976
ENSG00000059573.4	2655	1863	907	2705	2785	2934
ENSG00000059588.5	904	849	266	1943	1872	2132
ENSG00000059691.7	464	182	75	687	504	694
ENSG00000059728.6	577	475	257	861	1019	1076
ENSG00000059758.3	1900	1818	929	2298	2600	2305
ENSG00000059769.15	716	698	436	422	463	485
ENSG00000059804.11	1258	874	566	913	1102	1011
ENSG00000059915.12	3	3	0	3	2	4
ENSG00000060069.12	211	110	53	373	344	378
ENSG00000060138.8	2622	2377	1272	3460	2283	4484
ENSG00000060140.4	3	0	1	0	0	0
ENSG00000060237.12	5810	4077	1944	10444	11354	11244
ENSG00000060303.5	0	5	20	1	3	2
ENSG00000060339.9	4399	3508	1815	7073	6167	7977
ENSG00000060491.12	287	113	35	625	505	662
ENSG00000060558.3	0	0	0	0	1	0
ENSG00000060566.9	3	0	0	0	0	0
ENSG00000060642.6	251	185	42	254	352	278
ENSG00000060656.15	365	262	72	1457	1598	1521
ENSG00000060688.8	791	632	240	1028	1296	1008
ENSG00000060709.9	0	0	0	4	0	0
ENSG00000060718.14	163262	120638	64768	102205	87315	112377
ENSG00000060749.10	1903	1678	771	3091	3631	3169
ENSG00000060762.14	405	352	154	589	617	526
ENSG00000060971.13	413	283	90	688	510	1154
ENSG00000060982.10	26388	21760	12290	25092	29689	26083
ENSG00000061273.13	1626	826	311	2779	1984	3417
ENSG00000061337.11	6	7	0	21	12	18
ENSG00000061455.10	25	30	12	182	193	209
ENSG00000061492.7	0	1	0	0	0	0
ENSG00000061656.5	302	170	92	35	42	43
ENSG00000061676.10	14779	13306	6511	19993	23509	21143
ENSG00000061794.8	1710	1574	700	2159	2594	2216
ENSG00000061918.8	225	210	83	692	632	553
ENSG00000061936.5	1811	1198	522	2447	1766	2570
ENSG00000061938.12	370	168	48	757	541	1042
ENSG00000061987.10	1787	1620	647	2587	2865	3030
ENSG00000062038.9	48	33	4	48	45	29
ENSG00000062096.10	2	0	0	3	0	0
ENSG00000062194.11	4353	3523	1594	4725	4968	4689
ENSG00000062282.10	2	2	1	12	8	7
ENSG00000062370.12	437	400	211	521	616	493
ENSG00000062485.14	1037	710	278	1639	1621	1780
ENSG00000062524.11	2	0	1	2	0	0
ENSG00000062582.9	8	9	1	10	10	11
ENSG00000062598.13	403	306	149	749	703	864
ENSG00000062650.13	5445	4755	2670	6410	6679	6857
ENSG00000062716.6	18626	18821	6761	25197	26873	24598
ENSG00000062725.5	2517	2230	1057	3195	3679	2991
ENSG00000062822.8	39	19	5	120	119	144
ENSG00000063015.15	1	1	0	4	0	0
ENSG00000063046.13	31070	23182	9736	25510	28132	25993
ENSG00000063127.11	11	6	1	13	9	18
ENSG00000063169.6	17	8	3	30	36	46
ENSG00000063176.11	49	24	8	168	134	184
ENSG00000063177.8	1329	629	210	2495	2672	2796
ENSG00000063180.4	325	325	116	272	244	329
ENSG00000063241.3	106	56	34	228	307	283
ENSG00000063244.8	966	507	158	1828	1391	2135
ENSG00000063245.10	234	136	48	664	423	835
ENSG00000063322.9	941	603	315	1300	1178	1412
ENSG00000063438.12	15	17	6	17	16	16
ENSG00000063515.2	0	0	0	0	0	0
ENSG00000063587.12	185	138	54	284	263	317
ENSG00000063601.12	878	709	366	1179	1184	1275
ENSG00000063660.4	449	146	36	1613	1457	2202
ENSG00000063761.11	75	33	6	251	173	205
ENSG00000063854.8	718	357	141	659	641	610
ENSG00000063978.11	1181	657	272	1299	1423	1414
ENSG00000064012.17	215	191	106	395	478	375
ENSG00000064042.13	25960	19178	9541	24842	25571	26195
ENSG00000064102.10	2650	2182	1210	2443	2400	2670
ENSG00000064115.6	2318	2090	1053	2678	3252	2551
ENSG00000064195.7	0	0	0	0	0	0
ENSG00000064199.2	391	329	207	482	538	527
ENSG00000064201.11	0	0	0	1	0	0
ENSG00000064205.6	35	8	15	64	72	62
ENSG00000064218.4	0	0	0	0	0	0
ENSG00000064225.8	833	569	310	1080	1244	1121
ENSG00000064270.8	0	0	0	0	2	4
ENSG00000064300.4	0	1	0	0	0	0
ENSG00000064309.10	1437	964	545	1784	2081	1777
ENSG00000064313.7	1701	1421	689	2623	3120	2701
ENSG00000064393.11	1197	979	462	2395	2275	2855
ENSG00000064419.9	1962	1480	512	2593	2738	2735
ENSG00000064489.17	0	0	0	0	0	1
ENSG00000064490.9	135	73	23	209	265	218
ENSG00000064545.10	45	14	4	101	115	128
ENSG00000064547.9	18	20	1	79	61	84
ENSG00000064601.12	2789	1419	504	4759	4132	5336
ENSG00000064607.12	1679	1175	467	3149	2987	3125
ENSG00000064651.9	2492	2252	1196	3111	3616	3219
ENSG00000064652.6	907	803	445	1203	1363	1271
ENSG00000064655.14	1	0	0	0	0	0
ENSG00000064666.10	2841	1082	399	5749	4754	6041
ENSG00000064687.8	60	29	9	275	218	317
ENSG00000064692.14	0	1	1	4	1	1
ENSG00000064703.7	724	747	335	1079	1210	1138
ENSG00000064726.5	4265	3933	2233	5255	6230	5349
ENSG00000064763.6	30	28	5	80	90	49
ENSG00000064787.8	5	2	4	2	4	0
ENSG00000064835.6	0	0	0	0	0	0
ENSG00000064886.9	5	3	0	1	4	1
ENSG00000064932.11	112	53	13	477	345	538
ENSG00000064933.12	949	1024	436	1528	1569	1516
ENSG00000064961.14	618	435	141	1107	1091	1363
ENSG00000064989.8	27	22	17	87	114	91
ENSG00000064995.12	1016	869	415	1247	1287	1228
ENSG00000064999.12	497	340	165	903	912	1061
ENSG00000065000.11	3493	2483	1156	5298	4733	6275
ENSG00000065029.10	283	130	52	420	390	559
ENSG00000065054.9	61	38	18	131	134	227
ENSG00000065057.3	22	9	2	65	54	58
ENSG00000065060.12	785	608	295	1843	1703	2095
ENSG00000065135.7	5125	4357	2028	5313	6679	4938
ENSG00000065150.14	7554	6316	2967	9933	11397	10252
ENSG00000065154.7	2888	2530	1136	3977	4734	3584
ENSG00000065183.11	1786	1635	788	2759	2998	2938
ENSG00000065243.14	2798	2529	1267	3492	3676	3858
ENSG00000065268.6	36	25	9	115	100	140
ENSG00000065308.4	9596	6653	3256	9795	10142	10811
ENSG00000065320.4	0	1	2	4	7	1
ENSG00000065325.8	10	5	3	19	21	28
ENSG00000065328.12	87	106	28	145	122	115
ENSG00000065357.15	1885	1245	461	3664	3293	3883
ENSG00000065361.10	2	2	0	6	2	3
ENSG00000065371.13	6	0	0	13	10	11
ENSG00000065413.12	590	564	164	537	572	531
ENSG00000065427.10	3490	2934	1098	3962	4813	4173
ENSG00000065457.6	310	212	73	626	686	667
ENSG00000065485.13	1499	1011	376	1507	1476	1500
ENSG00000065491.8	434	369	161	574	587	621
ENSG00000065518.7	316	255	54	316	359	252
ENSG00000065526.6	2647	1784	957	4147	3703	4916
ENSG00000065534.14	18211	10790	5896	40556	40037	40580
ENSG00000065548.13	3759	3412	1685	4646	4797	4933
ENSG00000065559.10	1403	1245	646	1661	1998	1663
ENSG00000065600.8	240	232	110	410	490	428
ENSG00000065609.10	4	2	3	10	14	4
ENSG00000065613.9	5540	5289	2586	7120	7716	7643
ENSG00000065615.9	293	255	152	507	470	479
ENSG00000065618.12	3	3	2	6	2	4
ENSG00000065621.10	92	71	36	199	202	227
ENSG00000065665.16	161	107	35	244	210	218
ENSG00000065675.10	7	2	1	20	14	18
ENSG00000065717.10	21	26	15	34	18	42
ENSG00000065802.7	702	463	224	909	909	1023
ENSG00000065809.9	1426	1333	531	1637	1579	1985
ENSG00000065833.7	437	299	185	982	1231	1271
ENSG00000065882.11	1617	1330	692	3195	3190	3373
ENSG00000065883.10	2892	2350	1022	4279	4311	4791
ENSG00000065911.7	1768	1407	544	2096	2691	1905
ENSG00000065923.5	3136	2972	1187	2763	2933	2673
ENSG00000065970.4	445	315	125	515	467	716
ENSG00000065978.13	15812	11839	4554	15460	13584	13644
ENSG00000065989.11	48	31	11	149	116	182
ENSG00000066027.7	780	731	347	1159	1564	1138
ENSG00000066032.14	17	32	8	10	27	18
ENSG00000066044.9	644	487	188	1001	1146	1181
ENSG00000066056.9	0	0	0	3	0	1
ENSG00000066084.8	3745	2744	1184	6218	6568	6220
ENSG00000066117.10	768	641	253	1172	1308	1493
ENSG00000066135.8	1518	1132	419	2142	2140	2525
ENSG00000066136.15	589	395	169	981	964	1078
ENSG00000066185.8	18	13	4	39	36	33
ENSG00000066230.6	0	1	0	8	0	5
ENSG00000066248.10	11	8	1	13	7	7
ENSG00000066279.12	1652	1724	788	3607	3413	3151
ENSG00000066294.10	1	0	0	4	0	0
ENSG00000066322.8	575	351	109	954	1055	1020
ENSG00000066336.7	1	0	0	0	0	0
ENSG00000066379.10	105	70	31	121	162	126
ENSG00000066382.12	0	0	1	1	0	0
ENSG00000066405.8	1	0	1	0	0	2
ENSG00000066422.4	1784	1581	785	2180	2411	2116
ENSG00000066427.17	1932	1594	820	2102	2417	2125
ENSG00000066455.8	3126	2454	1225	3568	3785	3511
ENSG00000066468.16	17	10	6	21	21	28
ENSG00000066557.5	777	735	314	1032	1284	989
ENSG00000066583.7	89	97	24	236	211	250
ENSG00000066629.12	1379	1135	514	1668	1884	1791
ENSG00000066651.13	863	831	371	1284	1443	1260
ENSG00000066654.8	3360	3072	1604	4073	4482	4259
ENSG00000066697.10	2941	2178	1027	2525	2404	2508
ENSG00000066735.10	0	0	0	1	0	0
ENSG00000066739.7	2105	1639	800	3204	3642	3024
ENSG00000066777.4	4504	4068	2058	5889	6587	6663
ENSG00000066813.10	3	0	0	2	0	0
ENSG00000066827.11	308	201	111	440	500	455
ENSG00000066855.11	847	811	386	1169	1387	1127
ENSG00000066923.13	21	21	12	23	14	16
ENSG00000066926.6	819	724	288	1106	1318	1171
ENSG00000066933.11	3243	2567	1397	4539	4695	4547
ENSG00000067048.12	666	570	326	436	474	386
ENSG00000067057.12	5343	3318	1443	4974	4284	5366
ENSG00000067064.6	1389	1014	504	2213	2535	2151
ENSG00000067066.12	3955	3643	1591	5557	4879	6255
ENSG00000067082.10	1707	1383	650	2021	1201	2965
ENSG00000067113.12	748	650	301	765	851	769
ENSG00000067141.12	888	655	253	1261	1288	1288
ENSG00000067167.3	6620	5762	3453	7864	10629	8171
ENSG00000067177.10	385	299	140	815	746	934
ENSG00000067182.3	643	392	115	1232	926	1467
ENSG00000067191.11	102	51	26	205	199	239
ENSG00000067208.10	3363	3266	1696	3876	3227	4651
ENSG00000067221.9	53	45	17	196	240	207
ENSG00000067225.13	52416	31297	13417	32038	29652	34352
ENSG00000067248.5	4325	4216	2081	7618	8313	8054
ENSG00000067334.9	3298	2904	1577	3946	4086	3989
ENSG00000067365.10	159	119	29	277	210	274
ENSG00000067369.9	5454	4607	2214	7701	7191	8826
ENSG00000067445.16	256	172	62	642	681	657
ENSG00000067533.5	901	838	429	1344	1446	1379
ENSG00000067560.6	9510	7577	3826	9936	12957	10148
ENSG00000067596.6	1638	1192	441	2203	2321	2325
ENSG00000067601.6	45	29	17	54	63	73
ENSG00000067606.11	441	333	95	542	538	629
ENSG00000067646.7	1298	1038	470	1548	1852	1677
ENSG00000067704.8	5518	4027	2069	4260	4341	4623
ENSG00000067715.9	3713	3171	1546	3070	2883	3646
ENSG00000067798.9	725	594	252	2271	2618	2359
ENSG00000067829.14	366	198	51	519	542	721
ENSG00000067836.8	377	186	37	809	669	700
ENSG00000067840.8	6	3	0	1	0	0
ENSG00000067842.13	0	0	0	7	3	3
ENSG00000067900.6	7759	6633	4316	11666	10620	13304
ENSG00000067955.9	2085	1674	594	3267	3969	3322
ENSG00000067992.8	590	392	155	233	235	241
ENSG00000068001.9	118	66	24	233	375	291
ENSG00000068024.12	214	169	57	438	372	543
ENSG00000068028.13	169	83	65	173	188	200
ENSG00000068078.13	1	3	2	16	16	12
ENSG00000068079.3	46	15	9	159	141	187
ENSG00000068097.10	457	353	135	795	918	860
ENSG00000068120.10	194	112	38	336	228	487
ENSG00000068137.10	81	28	19	157	123	162
ENSG00000068305.13	2526	1853	1100	6429	5364	6758
ENSG00000068308.9	1013	781	288	1360	1234	1591
ENSG00000068323.12	676	494	193	1198	800	1376
ENSG00000068354.11	132	75	31	241	171	295
ENSG00000068366.15	18721	13420	9126	23647	24558	26219
ENSG00000068383.14	380	248	151	606	618	540
ENSG00000068394.9	443	315	127	506	480	479
ENSG00000068400.9	1058	647	232	1351	1052	1478
ENSG00000068438.10	712	382	147	1076	1091	1098
ENSG00000068489.8	129	137	79	247	212	340
ENSG00000068615.12	30	23	11	63	51	64
ENSG00000068650.14	1071	698	350	1588	1357	2055
ENSG00000068654.11	1601	1107	426	2652	2836	3189
ENSG00000068697.6	4006	4050	2507	5353	7529	6293
ENSG00000068724.11	366	226	56	709	652	824
ENSG00000068745.10	2067	1646	693	2721	2534	3067
ENSG00000068781.16	3	2	2	8	8	8
ENSG00000068784.8	708	579	322	1037	1070	970
ENSG00000068793.13	2289	1816	841	3927	4542	4024
ENSG00000068796.12	1547	1404	627	2162	2262	2257
ENSG00000068831.14	0	1	0	6	0	0
ENSG00000068878.10	2414	1909	916	4848	5786	5085
ENSG00000068885.10	915	871	481	1427	1579	1401
ENSG00000068903.15	450	225	92	550	583	510
ENSG00000068912.9	3171	2890	1326	3815	4185	3835
ENSG00000068971.9	654	330	144	640	618	691
ENSG00000068976.9	12	3	3	8	5	6
ENSG00000068985.4	0	0	0	0	0	0
ENSG00000069011.11	0	0	0	1	3	0
ENSG00000069018.13	2	2	1	3	0	0
ENSG00000069020.14	505	465	176	1235	1069	1239
ENSG00000069122.14	0	10	1	77	103	54
ENSG00000069188.12	0	0	1	6	0	2
ENSG00000069206.11	0	0	1	1	1	0
ENSG00000069248.9	2427	2059	1009	2772	3498	2996
ENSG00000069275.12	17301	15466	7751	16741	16780	18525
ENSG00000069329.11	5406	4733	2109	6580	7286	6919
ENSG00000069345.7	5399	4482	1990	5650	6708	6064
ENSG00000069399.8	47	13	7	100	47	112
ENSG00000069424.10	91	68	21	91	111	135
